id,name,host_id,host_name,neighbourhood_group,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm;
28528327,Cormorant and Kingfisher Hotspot,215316252,Jan,Ward 64,-34.08848,18.47459,Entire home/apt,2500,4,56,2024-02-01,0.83,1,90,3;
28808014,PRIME  location - HUGE Terrace - WIFi & Inverter,63701400,Svenn,Ward 115,-33.91204,18.41517,Entire home/apt,2800,2,60,2024-04-01,0.88,2,165,11;
28822150,Surfer's Paradise,49845726,Julie,Ward 61,-34.13137,18.3407,Entire home/apt,750,2,23,2024-06-19,0.34,2,143,11;
"28823471,""Finsbury Place, Newlands, Cape Town"",18208175,Junaid,Ward 59,-33.9775,18.45229,Entire home/apt,950,2,33,2024-04-14,0.49,2,238,5";
28528822,Clear Skies,23411929,Anni,Ward 62,-34.0142,18.43875,Entire home/apt,14,0,1,0,0;
"28533641,""Cute studio guesthouse in quiet, leafy cul de sac."",204907804,Robyn,Ward 73,-34.03822,18.45927,Entire home/apt,579,1,9,2024-01-10,0.38,1,219,6";
28542568,Shamballah,121849729,Ana,Ward 61,-34.22099,18.40894,Entire home/apt,7000,7,0,1,180,0;
28825683,Upstairs Self-Catering Accommodation,130412782,Antoinette,Ward 2,-33.8863,18.58734,Entire home/apt,950,3,4,2024-01-09,0.14,1,347,1;
28826364,The Light Room,6263781,Olivia And Danie,Ward 15,-34.06362,18.83188,Entire home/apt,576,5,78,2024-05-31,1.13,2,230,7;
28548882,dk villas 2 The Boardwalk,212934270,Johann,Ward 74,-34.03937,18.34988,Entire home/apt,2420,2,9,2023-02-28,0.14,3,302,0;
28549293,Villa Santa Barbara,215465740,Barbara Anne,Ward 23,-33.8073,18.46892,Entire home/apt,3,1,2019-01-29,0.02,1,0,0;
28826829,Harbouredge :Leisure & business flat with balcony,217229381,Fred,Ward 115,-33.91427,18.42075,Entire home/apt,1190,3,24,2024-03-10,0.35,3,227,5;
"28551976,""Entire 2 bed, 2.5 bathroom beach front apartment"",91685081,Sean,Ward 55,-33.89166,18.48463,Entire home/apt,1750,3,35,2024-05-07,0.52,1,202,3";
28831244,Modern open plan family home perfect for  summer,24532996,Talya,Ward 54,-33.92272,18.38511,Entire home/apt,10,0,1,0,0;
28555700,Bakoven family beach house in Cape Town,63612517,Claudine,Ward 54,-33.96095,18.37524,Entire home/apt,10000,5,7,2024-04-04,0.10,1,51,4;
"28832776,""⭐Reduced rates, professional cleaning, self checkin, restaurants and shops below⭐"",42450275,Robin,Ward 23,-33.79237,18.45824,Entire home/apt,849,1,181,2024-06-23,3.38,3,76,48";
28844895,91 Loop Boutique Hostel Family Room,97938463,91 Loop,Ward 115,-33.92323,18.41738,Hotel room,1116,1,7,2023-09-10,0.17,8,185,1;
28845163,91 Loop Boutique Hostel - 4 Bed Private Dorm,97938463,91 Loop,Ward 115,-33.92102,18.41758,Hotel room,996,1,5,2023-01-12,0.15,8,201,0;
28556687,Magnificent 1 Bedroomed Apartment views to die for,49858632,Grant,Ward 115,-33.92503,18.41807,Entire home/apt,792,5,95,2024-01-03,1.37,4,0,4;
28847890,Stunning Sea View Studio Apartment- Simon's Town,109071862,Richard,Ward 61,-34.18552,18.42201,Entire home/apt,1650,7,97,2024-03-07,1.39,4,357,9;
28561112,401 Infinity Apartment,215552076,Mandla,Ward 23,-33.80972,18.47013,Entire home/apt,1600,2,13,2023-12-23,0.19,1,350,3;
28851540,Amalfi,120485340,Stephanie,Ward 115,-33.90285,18.40097,Entire home/apt,7500,3,43,2024-06-09,1.51,4,147,22;
"28851542,""TabuKiteVilla, En-suite room, Blouberg, Cape Town"",20600678,Mika,Ward 23,-33.81484,18.47441,Private room,623,2,6,2021-11-14,0.09,17,247,0";
28562913,Your home away from home,50282000,Naomi,Ward 55,-33.88267,18.51334,Private room,5,4,2023-01-10,0.13,1,0,0;
28851925,Houghton Hues,4214801,Mary-Louise,Ward 54,-33.96093,18.37546,Entire home/apt,5000,1,100,2024-05-30,1.48,11,311,16;
28852832,Casa Delfina Beach House,109071862,Richard,Ward 61,-34.1845937,18.4228872,Entire home/apt,4500,7,1,2023-01-03,0.06,4,119,0;
28853900,Art Deco Loft Apartment w/ views no loadshedding,217555000,Steffen,Ward 115,-33.92453,18.42201,Entire home/apt,957,3,63,2024-03-17,0.91,1,300,3;
28854650,Polo Vacation House,24606317,Gareth,Ward 57,-33.93605,18.4649,Entire home/apt,1550,2,14,2024-01-14,0.21,1,178,4;
"28576157,""La Grotto, Rondebosch"",24252423,Hugh,Ward 59,-33.9598,18.46587,Entire home/apt,800,2,35,2024-05-25,0.52,2,283,10";
28854945,Majestic Loft - Melrose Village,217413211,Jan,Ward 64,-34.10716222,18.47034798,Entire home/apt,1188,2,2,2023-11-15,0.03,37,118,1;
28576754,Flower House,215672947,Vinolia,Ward 107,-33.80374,18.5148,Private room,450,1,1,2018-11-10,0.01,2,59,0;
28855396,Coral Garden Room In Simon's Town with Panoramic Sea Views,109071862,Richard,Ward 61,-34.18506,18.42321,Private room,595,2,46,2023-08-08,0.66,4,179,3;
28857195,Bay Views Apartment,217413211,Jan,Ward 61,-34.18063,18.42194,Entire home/apt,1111,2,3,2024-04-01,0.10,37,356,1;
28579471,Morningside Sanctuary Pizza Oven Poolside Paradise,28405755,Liesel,Ward 84,-34.075,18.87913,Entire home/apt,2629,14,8,2023-04-10,0.30,2,204,0;
"28579476,""Sun, Sea & a Wood-fired HotTub in a Downtown Villa"",16318948,Gagan,Ward 115,-33.91193,18.40431,Entire home/apt,1880,2,108,2024-06-20,1.54,4,190,19";
28858014,La Cabina 601,3961453,Host Agents,Ward 23,-33.818581,18.476339,Entire home/apt,2261,1,1,2023-11-27,0.14,98,272,1;
28859662,Fynbos Garden Room in Simon's Town Beach House,109071862,Richard,Ward 61,-34.18443,18.4236,Private room,595,2,65,2023-08-25,0.94,4,179,1;
28593912,Solar Powered Camps Bay Sea View Apartment,8108425,Albertus,Ward 54,-33.96599,18.3803,Entire home/apt,1088,2,48,2024-02-26,0.69,53,336,2;
28862193,Canal Living in Century City Cape Town,217609832,Delia,Ward 55,-33.88998,18.51191,Entire home/apt,946,2,50,2024-06-23,0.74,1,192,22;
28599230,Cosy ideal sleep&go.UBER @ yr door.TOURISTS I LOVE,119729610,Thabit,Ward 63,-34.01545,18.47879,Entire home/apt,30,0,1,0,0;
28878063,Bluebird Penthouse - Empire Apartment,217413211,Jan,Ward 64,-34.107868,18.470289,Entire home/apt,2444,2,19,2024-04-28,0.28,37,254,5;
28601559,Gorgeous Clifton 5 bed villa on 4th beach,215857985,Allen,Ward 54,-33.94111,18.37518,Entire home/apt,5393,5,162,2024-06-22,2.35,2,225,24;
28604564,Walk to Beach From a Pristine Studio,20602565,Lance,Ward 54,-33.91741,18.39287,Entire home/apt,669,2,225,2024-06-21,3.24,60,292,31;
28882348,The Solis Penthouse - Private roof deck with pool,217733064,Bridget,Ward 54,-33.91104,18.3974,Entire home/apt,4000,3,41,2024-04-10,0.60,1,208,10;
28899021,Simon’s Town apartment with stunning sea views,189849919,Nicole,Ward 61,-34.19351,18.42765,Entire home/apt,1200,2,124,2023-03-01,1.80,1,140,0;
28919413,Cozy self-catering townhouse,37385605,Elke,Ward 53,-33.92695,18.52549,Entire home/apt,530,2,38,2023-09-23,0.55,1,87,3;
"28610075,""BEACH/Shopping Babe - 1Bed, Large Patio-Sea Point"",90798683,Bianca,Ward 54,-33.92267,18.3809,Entire home/apt,696,2,62,2024-05-12,0.90,34,146,11";
"28610432,""Upper Tree Villa , Camps Bay"",19675508,Jennifer,Ward 54,-33.95411,18.38465,Entire home/apt,33000,5,0,10,364,0";
28927765,Cosy place in Maitland,218046903,Brian,Ward 56,-33.92104,18.48473,Private room,251,4,40,2024-01-19,0.59,4,179,9;
28630835,Beautiful spacious family home in prime location,90152052,Philippa,Ward 62,-33.99581,18.45886,Entire home/apt,8196,6,7,2024-01-02,0.13,1,178,2;
28630866,Veld and Sea Surf Shack,95286411,Roushanna,Ward 61,-34.22238,18.4089,Entire home/apt,650,2,67,2024-03-31,1.02,1,262,11;
28932284,Gool residence,218077051,Suraya,Ward 60,-33.96646,18.49786,Private room,1,0,1,0,0;
28631966,Condominium  2 - Authentic Newlands,78287659,Cheryl,Ward 59,-33.97775,18.46274,Entire home/apt,750,1,84,2024-05-18,1.46,6,319,14;
28945598,Shirley's Sanctuary for Six,217898125,Shirley,Ward 60,-33.96016,18.49807,Entire home/apt,2100,2,26,2022-04-03,0.38,1,341,0;
28948616,McKinnon House - Unit 4,32824277,Lloyd,Ward 115,-33.915689320360194,18.416931797009827,Entire home/apt,1775,3,29,2024-05-26,0.43,18,51,9;
"28632777,""Modern, bright, and trendy 1 bedroom apartment"",77450559,Carol,Ward 74,-34.04139,18.35696,Entire home/apt,1200,5,4,2024-01-18,0.06,1,327,1";
28634998,Lavender & Lace - Cape life by the Sea - 2 Bedroom,149726178,Adele,Ward 61,-34.15832,18.42767,Entire home/apt,700,2,62,2024-01-24,0.90,2,171,8;
28954650,25 Harbour Terrace,156032205,Charles,Ward 115,-33.91077,18.41605,Entire home/apt,795,1,200,2024-06-06,2.87,1,145,38;
28646275,Environmentally Aware Disable Friendly Beach Home Heated Pool,4310681,Nandi & Elmarie Experience Creators,Ward 69,-34.09884,18.35853,Entire home/apt,3085,4,77,2024-03-29,1.11,23,294,10;
"28969279,""Guest suite, Somerset West central"",65098802,Sarah,Ward 84,-34.07694,18.8525,Private room,455,2,156,2024-05-27,2.27,1,89,25";
"28649406,""Charming, well-located family home"",31127767,Simon,Ward 58,-33.9861,18.47384,Entire home/apt,1250,2,3,2022-12-27,0.16,1,329,0";
28970800,Family room in Country feel in the City,78481503,Patsy,Ward 15,-34.05861,18.85363,Private room,800,2,7,2024-03-17,0.10,3,179,1;
28652775,Designer Harbour View 2 Bedroom Apartment,65244863,Domenica,Ward 115,-33.92775,18.45457,Entire home/apt,850,2,124,2024-06-09,2.18,1,300,37;
28971580,Dolls Place,218371771,Whet,Ward 17,-33.99801,18.72011,Entire home/apt,3,0,1,0,0;
28974018,Strand Beach 1 Bedroom Apartment No. 3,171491105,Rogerio,Ward 83,-34.10417,18.81788,Private room,750,2,6,2022-07-04,0.09,3,200,0;
"28653938,""Trendy Muizenberg Beach Apartment, ""The Empire"""",50419138,Haley,Ward 64,-34.109,18.4705,Entire home/apt,2,20,2024-02-28,0.75,5,210,8";
28656609,kingsize (default) or 2 single beds (if requested),215156015,Gary,Ward 64,-34.09467,18.47421,Entire home/apt,900,1,584,2024-06-25,8.31,1,285,114;
28974713,Home Away from Home,201265456,Chantou & Chavy,Ward 9,-33.91455,18.6651,Private room,2,0,1,0,0;
28677408,Martini in the Gardens,11225276,Andree,Ward 115,-33.92723,18.41554,Entire home/apt,650,2,66,2024-06-03,0.96,1,234,14;
28976642,Porcupine Cottage,139443998,Barry,Ward 61,-34.20692,18.45746,Entire home/apt,2,64,2023-01-06,0.95,3,2,0;
28681007,'The Haveli' Gordons Bay Farm Stay,207145481,Waheeda & Mushtaq,Ward 100,-34.13868,18.9016,Entire home/apt,3000,2,86,2024-03-31,1.26,1,283,10;
28692612,Sea -and- Sun-on- Frere SEA POINT,103092861,Jeanine,Ward 115,-33.90931,18.39424,Entire home/apt,3,34,2022-04-24,0.50,2,0,0;
28977162,Francisca@Blouberg Beachfront garden apartment,177979320,Francisca,Ward 23,-33.81225,18.47126,Entire home/apt,850,3,78,2024-06-22,1.12,2,285,19;
28977289,Spacious en suite room,218412461,Jonas,Ward 23,-33.81334,18.47991,Private room,1000,2,1,2023-10-28,0.12,1,269,1;
28983953,''Wittebomen '',32143725,Andrew,Ward 62,-34.01703,18.41847,Entire home/apt,15000,7,0,1,179,0;
28703370,Blue beach chalet,119763594,Paul,Ward 64,-34.09728,18.47926,Entire home/apt,699,1,98,2024-06-15,1.42,5,273,24;
28997003,Harfield Guest Suite,218556530,Tina,Ward 58,-33.98606,18.47275,Entire home/apt,550,2,133,2024-06-21,1.91,1,175,31;
28707185,Sunlit Haven | 3 Beds | Backup for Loadshedding,216071932,Antonie & Razan,Ward 57,-33.93312,18.45145,Entire home/apt,3624,2,96,2024-04-01,1.40,1,53,22;
"28997047,""Northern Light, Noordhoek"",167709963,Kathryn,Ward 69,-34.09857,18.36149,Entire home/apt,8500,14,5,2023-01-05,0.09,1,358,0";
28998647,Hotel on the Promenade,218566648,Luc,Ward 54,-33.91556,18.38789,Private room,15000,1,0,3,365,0;
28708820,Cape Winelands House,128242585,Justine,Ward 62,-34.01806,18.43368,Entire home/apt,7,0,1,0,0;
28709473,Constantia Tree & Leaf Cottage,210446293,Rudy,Ward 73,-34.02761,18.45147,Entire home/apt,517,2,188,2024-06-14,2.71,1,299,26;
29001493,Cosy 1 Bedroom Apartment with Breathtaking Views,26256803,Marilyn,Ward 55,-33.88339,18.49353,Entire home/apt,4,19,2024-02-03,0.27,1,0,5;
29196744,Romantic French Cottage - Equestrian Farm,4310681,Nandi & Elmarie Experience Creators,Ward 62,-34.0013,18.43709,Entire home/apt,1079,3,42,2024-03-20,1.01,23,260,14;
29001684,Deluxe Room with outside Balcony,218566648,Luc,Ward 54,-33.91609,18.38854,Private room,2600,1,0,3,226,0;
29001686,Deluxe Room without outside Balcony,218566648,Luc,Ward 54,-33.91642,18.38736,Private room,2400,1,0,3,233,0;
"29197747,""Stunning Ocean Views from a Spacious, Luxury Suite"",44820654,Linzi,Ward 54,-33.92966,18.38085,Private room,2500,2,39,2022-09-25,0.57,2,248,0";
29199705,Westfalia Cottage: peaceful and central location,67137846,Emma,Ward 15,-34.05343,18.83106,Entire home/apt,300,30,14,2024-04-05,0.22,2,54,2;
"29200021,Surfers paradise at house ""LOCHSIDE"",50638913,Joah,Ward 64,-34.10189,18.47484,Private room,396,3,17,2024-02-15,0.25,1,90,2";
29002244,Constantia Vines,218590857,Sue,Ward 73,-34.03338,18.45863,Entire home/apt,4500,7,0,2,71,0;
29010408,Gordon's Bay - The POD,111975602,Gary,Ward 100,-34.12639,18.89289,Entire home/apt,950,2,207,2024-06-13,3.10,1,115,36;
29204890,Cape Town apartment with amazing views.,42447299,Oliver,Ward 77,-33.92924,18.40129,Entire home/apt,1380,4,47,2024-04-30,0.70,1,85,7;
29016673,Green Room,218701157,Grace,Ward 8,-33.91886,18.67168,Private room,609,1,0,6,356,0;
29208920,Quaint garden guest suite near middle campus  UCT,220076730,Lindy,Ward 59,-33.95766,18.46903,Entire home/apt,450,2,105,2024-06-25,1.53,1,142,16;
29209734,Prime position Hout Bay Beach Apartment,167945042,Inga,Ward 74,-34.04599,18.35884,Entire home/apt,2,21,2019-12-12,0.30,1,0,0;
29222590,Elephant's Heart Self-catering : Elle Room,198184687,Elephants Heart,Ward 102,-33.86387123296132,18.693723405798305,Entire home/apt,565,1,25,2024-03-30,0.37,6,363,5;
29016796,Champagne Room,218701157,Grace,Ward 8,-33.92004,18.66988,Private room,1140,1,6,2019-08-15,0.09,6,209,0;
29234997,LOFT ROOM * ensuite*calm *peaceful *super central,13257820,Eartha,Ward 115,-33.93221,18.41955,Private room,450,5,0,3,178,0;
29017375,Large 6 bedroom home on Constantia wine-farm,48303994,Nicki,Ward 62,-34.0075,18.44759,Entire home/apt,23712,7,7,2024-01-06,0.13,51,365,1;
29017907,Easy living in the Cape Town City center,50383676,Ridwaan,Ward 115,-33.92128372192383,18.42255210876465,Entire home/apt,908,2,48,2024-04-13,0.69,2,91,13;
29235051,Balcony ROOM* super central * peaceful * spacious,13257820,Eartha,Ward 115,-33.93252,18.41932,Private room,776,30,0,3,141,0;
29021502,False Bay Paradise,218727264,Juergen,Ward 84,-34.09266,18.8705,Private room,5,0,1,0,0;
29024466,Beachfront Apartment Stunning Views St Tropez 604,218745622,Neill,Ward 83,-34.10557,18.81869,Entire home/apt,1168,3,97,2024-03-24,1.40,2,143,8;
29249828,Nautilus little secret,190265812,Steven,Ward 23,-33.73626,18.44758,Private room,2,0,1,0,0;
"29028839,""Perfectly Located, Modern Apartment with Private Garden"",218775247,Armand And Nelio,Ward 115,-33.9087,18.39951,Entire home/apt,1495,2,222,2024-05-19,3.20,2,8,35";
29032595,Ocean View Studio 100 Metres from Sea Point Promenade,218802817,Linnea,Ward 54,-33.91268,18.39131,Entire home/apt,1005,3,129,2024-05-31,1.88,1,332,18;
29033450,@Anina's Place Self Catering,218808814,Anina,Ward 112,-33.82604,18.67407,Entire home/apt,750,1,3,2019-06-09,0.04,1,86,0;
"29252372,""James Bond pad: lush garden, pool, new deck & view"",185025818,Adrian,Ward 115,-33.91045,18.40069,Private room,952,2,27,2023-11-19,0.40,2,248,4";
29253068,♥Cape Town Bantry Bay Studio Ocean views♥,121022007,Giuseppe,Ward 54,-33.92745,18.37729,Entire home/apt,1634,2,38,2024-02-20,0.55,1,364,8;
29045096,Modern entertainer’s delight with inverter+battery,2136530,Craig,Ward 59,-33.97437,18.4512,Entire home/apt,6000,7,18,2023-12-29,0.27,1,218,1;
29265483,Atlantic Beach Golf Estate Melkbosstrand,220488354,Johan,Ward 23,-33.74651,18.45217,Entire home/apt,14,0,1,0,0;
29047374,Cosy flat at the sea,218902479,Petrie,Ward 83,-34.11397,18.8227,Entire home/apt,12,0,1,0,0;
29052205,Abode Africa,162332657,Kelly,Ward 107,-33.8252,18.47951,Entire home/apt,1850,2,34,2024-03-11,0.49,4,290,7;
29054399,Lily Pond Cottages - Blue Dragonfly 1 bed cottage,107750668,Laurie,Ward 64,-34.13175,18.42851,Entire home/apt,750,4,24,2024-01-10,0.35,2,291,4;
29056896,Afbit Self Catering unit 2,186553662,Erica,Ward 3,-33.88958,18.63991,Entire home/apt,3,3,2020-01-04,0.05,3,0,0;
29274220,Le Vine Constantia: Luxury guest house,7731970,Tammy,Ward 62,-34.02667,18.42097,Entire home/apt,4067,2,73,2024-06-11,1.06,2,126,17;
29275511,Villa in Blouberg,220556430,Elizabeth,Ward 107,-33.82163,18.48227,Entire home/apt,850,3,24,2024-03-31,0.36,1,127,6;
29064194,Protea Suite Tygervalley Area Bellville Cape Town,3812467,Otto,Ward 21,-33.86673,18.64441,Entire home/apt,570,2,52,2024-03-10,0.76,3,270,4;
29095859,Dean Street,58451136,Owen,Ward 59,-33.96888,18.45983,Entire home/apt,1900,2,32,2024-04-14,0.48,1,317,8;
29276028,Secure family home in Hout Bay,24927329,Jacky,Ward 74,-34.02736,18.34797,Entire home/apt,5,5,2024-01-15,0.28,1,0,2;
29279516,Sunny Artist's Apartment,220565406,Kabambi,Ward 115,-33.92618,18.45378,Entire home/apt,793,1,70,2024-06-01,1.01,1,364,18;
29098631,Berrys space,219301584,Berenice,Ward 64,-34.09958,18.47967,Private room,500,2,15,2024-04-30,0.93,2,365,12;
29288612,Cheerful Suburbia Hide-out,74383357,Lodi,Ward 27,-33.903118,18.55117,Entire home/apt,1300,3,0,1,358,0;
"29293196,""Relaxing family home in Fish Hoek, Cape Town"",75919556,Emma,Ward 69,-34.12895,18.39402,Entire home/apt,1244,5,6,2023-01-02,0.09,1,88,0";
29098805,Super stylish Trend Area Cape Town Secure Complex,24576903,Damion,Ward 115,-33.91447,18.41927,Entire home/apt,741,2,314,2024-06-15,4.54,9,190,40;
29113981,Vibrant house in a historical center of Cape Town,1116621,Marina,Ward 115,-33.91992,18.41736,Entire home/apt,2905,3,24,2024-01-22,0.35,1,306,1;
29114526,Private comfortable room in a quite suburb,219405848,Jainoodien,Ward 56,-33.92479,18.48208,Private room,3,0,1,0,0;
29296371,Stumble Inn,44073897,Edwin And Shanita,Ward 1,-33.84365,18.5516,Entire home/apt,14,0,1,0,0;
29116186,Majesty Luxury Suite With Balcony,7547589,Ella,Ward 70,-33.88509,18.600494,Entire home/apt,1180,1,5,2024-06-17,0.08,2,258,1;
29118059,Wine Down Luxury Apartment,21417900,Merinda,Ward 71,-34.06406,18.4543,Entire home/apt,1443,3,10,2024-03-26,0.15,1,243,3;
29297194,THE MARINA - 12 Cable Close,234445602,Lawrence,Ward 64,-34.09264,18.47519,Entire home/apt,2000,4,5,2024-01-16,0.13,1,156,2;
"29118211,""Antilles on Beach - Sandy Toes, Impressive Sunsets"",66171193,Helen,Ward 100,-34.14534,18.85541,Entire home/apt,2807,2,48,2024-01-30,0.87,1,139,2";
29300102,Large apartment with amazing views from terrace,58689574,Karin,Ward 100,-34.16183,18.87188,Entire home/apt,1226,3,2,2021-02-21,0.04,3,260,0;
29118631,Tranquil & modern mountain studio with sea view,129842094,Elise,Ward 74,-34.01876,18.34729,Entire home/apt,953,2,30,2024-04-04,0.44,1,183,5;
29318841,Cottage set in tranquil Constantia,14523905,Jasper,Ward 62,-34.01276,18.44151,Private room,850,2,0,3,167,0;
29322407,Gaze Across the Atlantic from a Glass-Walled Haven,14006154,Taryn,Ward 54,-33.92526,18.38352,Entire home/apt,3650,3,102,2024-05-14,1.52,3,195,37;
29124745,Bright and Airy Greenpoint Designer Studio with Balcony,23879690,Sophia,Ward 115,-33.91115,18.41214,Entire home/apt,1000,3,85,2024-04-14,1.24,2,147,14;
29125015,Bantry Bay Townhouse,64542564,Lori,Ward 54,-33.92086,18.37984,Entire home/apt,14,0,1,0,0;
29324022,Contemporary City Apartment | Table Mountain Views,4812065,Nicholas David,Ward 115,-33.92569,18.41474,Entire home/apt,1699,4,59,2022-11-21,0.88,1,153,0;
29126231,Sea front 2 Bedroom Apartment in Cape Town,219490862,Salam,Ward 54,-33.9192,18.38361,Entire home/apt,1300,90,2,2022-11-08,0.04,1,208,0;
29326261,Green Point Apartment with Separate Study and Luxury Touches,26512918,Gerard,Ward 115,-33.90878,18.40813,Entire home/apt,741,2,172,2024-06-20,2.50,2,298,28;
29326305,Mountain View Terrace,5509428,Cape Eazi Stayz,Ward 115,-33.92499,18.42199,Entire home/apt,1300,1,14,2024-02-29,0.21,22,63,1;
29326901,Odin Drive with  A  Phola  Outdoor Vibe.,216215923,Nelly,Ward 53,-33.92803,18.52487,Private room,7,0,2,0,0;
29136959,Simple luxury,44403258,Aziz,Ward 115,-33.92307,18.42092,Private room,620,1,0,1,364,0;
29327945,fine view,3517753,Odette,Ward 54,-33.96189,18.37582,Entire home/apt,4750,7,2,2023-01-08,0.03,2,364,0;
29140788,Barnacle Tree,219587971,Pat,Ward 84,-34.07934,18.85954,Entire home/apt,680,3,15,2024-06-23,0.22,2,340,3;
"29334119,""Surfers paradise _ modern, stylish accommodation"",119763594,Paul,Ward 64,-34.1051,18.47158,Entire home/apt,1,87,2024-03-30,1.26,5,359,11";
"29146349,""Bargain! Clean, cheap and charming"",155193196,Cliff,Ward 113,-33.83886,18.50335,Entire home/apt,416,1,131,2024-05-25,1.88,2,220,28";
29336099,Noordhoek - Entertaining on Emerald with Sea Views,94301945,Natalie,Ward 69,-34.10261,18.39118,Entire home/apt,7000,7,16,2024-03-14,0.24,1,83,5;
29147125,Cosy Getaway with stunning Mountain Views,219627382,Propr,Ward 77,-33.93539,18.4172,Entire home/apt,804,2,61,2024-04-01,0.88,1,322,13;
29336399,The Purple House (TPH) - township backpackers,220986457,Irma,Ward 31,-33.949711,18.56201,Shared room,600,1,0,1,365,0;
29148652,Exquisite villa with panoramic views in Camps Bay,162524563,Shae,Ward 54,-33.95922,18.38112,Entire home/apt,30000,1,4,2023-07-22,0.06,2,309,1;
